Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
52500	-2689.5968879739526	-2673.6421856155757	-15.954702358376789	0.06550054703783978	34.58881486628392	0.0046285705478089165
53000	-2691.664187052882	-2675.724260461091	-15.939926591791046	0.06817361786338207	32.95936256359111	0.004884391892163419
53500	-2688.0089850882055	-2671.7056998939956	-16.303285194210027	0.03368722023695654	25.57945323326098	0.005199586048282812
54000	-2691.7857948963333	-2673.602349759812	-18.183445136521243	0.09379316654372641	34.35937276202107	0.005615472048079873
54500	-2688.215697003624	-2671.4241775332894	-16.79151947033451	0.10727168433324029	27.685961636495186	0.006216519124627603
55000	-2686.6402758313216	-2671.3369418441503	-15.3033339871712	0.07151560356615208	26.83804692460225	0.005171704664432188
55500	-2688.704186655502	-2671.5365150109574	-17.167671644544438	0.15350267409318819	20.963579239159102	0.008010141038006853
56000	-2689.834274924168	-2673.3548941314066	-16.479380792761386	0.11650075567446667	19.986280983385637	0.006350390740392729
56500	-2691.392016423099	-2673.30905711823	-18.08295930486888	0.06321865085587385	32.21216689813194	0.0041326919150617165
57000	-2688.9630862966796	-2672.9450148809483	-16.01807141573147	0.03250196472312703	25.261402631572878	0.005147090852397793
57500	-2687.8196995734347	-2672.3174926105876	-15.502206962847193	0.08876408776676906	24.523745895562218	0.007139832806081189
58000	-2689.88912055546	-2670.3566228645295	-19.532497690930565	0.17246843880273466	11.59639935891523	0.012360071358284798
58500	-2692.1707616263334	-2674.626605117114	-17.544156509219384	0.020471341581400064	23.078358873928977	0.005112220598707369
59000	-2689.0662880673935	-2673.7746012772727	-15.291686790120842	0.08389158592638558	23.67505919619229	0.005249337621939775
59500	-2691.307663790911	-2672.953474979228	-18.354188811683212	0.1337100209065175	29.70857055349521	0.003912796250377255
60000	-2690.2712721484786	-2672.37105896046	-17.900213188018693	0.08325680493281017	31.655128564200254	0.004683104534389395
60500	-2688.8977582343077	-2673.1252536384486	-15.772504595859235	0.07446822501034622	32.65739467349774	0.005738894495043453
61000	-2688.333602103469	-2672.9956638693825	-15.337938234086165	0.07926371764845558	29.079037967943805	0.004015912351433147
61500	-2687.4728727093047	-2672.3471698047347	-15.125702904570286	0.07420430685380928	24.29563493168561	0.005567974889463943
62000	-2687.527411935325	-2672.149012188308	-15.378399747016918	0.040739004482159426	27.614594274951898	0.004767878407618446
62500	-2690.3916623736063	-2673.292721385448	-17.09894098815818	0.12221108363704701	26.735009458935885	0.005654536291892605
63000	-2685.858828418697	-2670.320336521121	-15.538491897575996	0.08482370651865882	25.473188670401807	0.006819894572497768
63500	-2688.8774862866094	-2673.677751683268	-15.199734603341168	0.06573277417715208	24.162138048701355	0.00635818011079115
64000	-2686.6944297359246	-2670.7179321531594	-15.976497582765367	0.09550940657403348	25.776196490101146	0.0060959460324227464
64500	-2689.950016873517	-2672.963625474463	-16.98639139905416	0.13889151733069754	21.51282764760725	0.008692985060762416
65000	-2688.0254240175864	-2672.2754541717595	-15.749969845827069	0.05948902072750373	22.806556125279386	0.0054477040206379985
65500	-2685.6189430939435	-2669.9749902809654	-15.643952812978192	0.07436475201595195	23.617061584457876	0.006569947793300102
66000	-2688.783938035182	-2673.107500772444	-15.676437262737952	0.0417598992769233	25.871988617493965	0.007901253321514362
66500	-2689.1267125253016	-2672.270025229891	-16.856687295410552	0.08100648737391836	28.50093860030642	0.004486531851143202
67000	-2693.4738361957316	-2676.2146210886535	-17.25921510707822	0.08207816997420869	36.21124277373204	0.005654734579140988
67500	-2688.082983373339	-2670.8932245535725	-17.189758819766787	0.1421953683986619	22.14563057936202	0.00657118056276954
68000	-2688.1803985599404	-2670.936511566311	-17.243886993629435	0.15512213782456266	22.32048283590054	0.006302088399161087
68500	-2685.782013542027	-2670.534161714375	-15.247851827651862	0.06050280684213921	25.739792303708462	0.006151647771403615
69000	-2687.5237779936306	-2671.6482547275664	-15.875523266064166	0.07867940649719395	29.2768826007053	0.004331052747145741
69500	-2688.1060665546884	-2672.5614118580897	-15.54465469659868	0.0790088611381009	26.552757348720963	0.00601686427988974
70000	-2687.3341185258914	-2671.4406199005634	-15.893498625327776	0.057533090763532864	27.026782064377404	0.005338805988188659
70500	-2691.7987041701035	-2674.48979471857	-17.30890945153328	0.1022242437115807	32.28074727963505	0.004792247349883232
71000	-2692.1100447514073	-2674.947299605058	-17.162745146349046	0.13757433953194867	19.734745252255603	0.00906379338273297
71500	-2690.02605303982	-2672.4927027894482	-17.533350250371782	0.060489359149358636	17.205190424541204	0.01002544590800842
72000	-2690.4154978309584	-2674.5218742168754	-15.893623614082871	0.07817343484582046	22.94208644032848	0.008160452019200052
72500	-2686.1713025246117	-2670.0232227064134	-16.148079818198266	0.09183526749929234	27.30808702779493	0.005825334387741283
73000	-2688.4618775489694	-2671.6178883872763	-16.843989161692978	0.11933245585767548	23.03263500955189	0.006035629875622374
73500	-2686.8881341309598	-2670.8135285267185	-16.074605604241405	0.053590669649942385	25.959847191938902	0.005636753176445146
74000	-2687.2723822981097	-2671.632564230419	-15.639818067690724	0.06553320087319893	29.617054441879567	0.006080684211472562
74500	-2690.6072546083583	-2671.1769824891276	-19.430272119230835	0.012186773546347892	34.68307977460305	0.004031421517722866
75000	-2687.8709760413158	-2670.917474597807	-16.953501443508554	0.11847882645591075	25.690378725365164	0.006751076169857183
75500	-2688.2661287874316	-2672.4482051508185	-15.817923636613262	0.03473347760189767	31.330362072933273	0.004207799233239046
76000	-2688.5271872103713	-2672.7531650421597	-15.77402216821135	0.055652087011913674	22.47070031534157	0.007825522460041211
76500	-2690.224997054192	-2670.8360322128765	-19.388964841315637	0.16646417171940173	27.446742314120236	0.005777794938186791
77000	-2686.8594825302607	-2671.5763152437676	-15.28316728649298	0.07255453920265081	25.97401934298457	0.004741570365447741
77500	-2687.674414318255	-2671.7780891270822	-15.896325191172654	0.05339646636061032	23.86965836014789	0.007155275614429434
78000	-2687.7453849457866	-2671.178671531613	-16.56671341417377	0.05560220091630667	20.687934371982347	0.007773909082402137
78500	-2686.284445579636	-2670.752852819203	-15.531592760433144	0.052917559415864054	31.19362237308014	0.004619007747414259
79000	-2689.4058861629487	-2671.9904477470727	-17.415438415875983	0.11127634457759045	33.21382289703375	0.004908665504418124
79500	-2689.0857385334825	-2671.0688860555547	-18.016852477927678	0.016153438840389493	33.099083140341314	0.005007868023558558
80000	-2687.8927848817702	-2670.872166654085	-17.020618227685198	0.07660750103403179	32.830396128428276	0.004057656474486329
80500	-2689.1611923809655	-2672.2655321957973	-16.895660185168353	0.01908644282435305	29.39465826470454	0.0041446642221936916
81000	-2690.467197310464	-2673.522581301871	-16.944616008593144	0.06402339086009395	35.43217660236742	0.004891169451051796
81500	-2692.705535223537	-2670.9373864926783	-21.768148730858623	0.17543036845919793	29.909413499199985	0.00539075855424478
82000	-2686.8515411017743	-2670.552019546726	-16.299521555048003	0.1126996487703226	21.970090314669296	0.007146482890406919
82500	-2690.0570660381386	-2672.922183192859	-17.13488284527946	0.12527402668587517	18.547695598717954	0.006495807948567354
83000	-2688.252184475571	-2670.925677889078	-17.326506586493117	0.1321358853898327	24.444605803116985	0.006172799824164582
83500	-2686.1442031194997	-2670.464809756638	-15.679393362861939	0.0781289293024099	23.22936705270982	0.007162653935002072
84000	-2691.1983586133288	-2673.819024094145	-17.379334519183764	0.16308684416176641	23.684228302561458	0.007933130138292104
84500	-2687.718642234912	-2671.5343210094015	-16.184321225510256	0.08099610474444452	29.950091312470036	0.0057212584174246035
85000	-2690.7601065634676	-2671.729667564071	-19.030438999396885	0.179269207492353	27.609651448528602	0.004644340020790046
85500	-2688.697218207696	-2673.27394946618	-15.423268741516223	0.05898929500700393	32.41241082218376	0.004639697953289941
86000	-2690.1941005937597	-2673.412690526867	-16.781410066892334	0.10360966702186834	25.53106463968101	0.00671020204011514
86500	-2688.9302727984345	-2672.1796129065315	-16.75065989190321	0.12365060442374137	19.82421898732747	0.0069881400630666494
87000	-2691.2662655767726	-2674.3388935913126	-16.927371985459864	0.04814187138739423	31.445539654794025	0.006441966721868397
87500	-2690.237212178696	-2672.4490002038483	-17.78821197484783	0.14867144582219602	24.25811560270238	0.007298195266292191
88000	-2688.1788459607933	-2672.752859810677	-15.425986150116467	0.04011373071262647	32.68853074409391	0.004669280300982242
88500	-2687.332388414778	-2671.1225536459883	-16.209834768789904	0.03994259013760309	28.92651555532637	0.004822519699021842
89000	-2686.736932024278	-2671.0155207613366	-15.721411262941047	0.0687890901158371	29.85592649626745	0.005598745783358904
89500	-2688.9248470357	-2672.234819091801	-16.690027943899235	0.09716316623920943	26.200019887481936	0.005409450221200009
90000	-2690.0324952347037	-2671.489576992074	-18.542918242629586	0.020284242562816693	30.628713629523233	0.0052013455515334895
90500	-2686.5717597210087	-2670.3532728584805	-16.218486862528284	0.05371911267870902	32.11374527612024	0.004615440129240661
91000	-2686.766247553375	-2671.188457667615	-15.577789885760152	0.07980511434940592	25.866624741146783	0.007322889115389462
91500	-2695.652689678034	-2679.4340589454787	-16.218630732555486	0.1386912167576849	25.289866353381147	0.003909702978720411
92000	-2690.7154532877357	-2674.9898506086765	-15.725602679059316	0.055967721831966	28.049195295657583	0.008308649626695731
92500	-2687.3626696050437	-2670.87334163603	-16.4893279690135	0.03886992808685911	35.471349486676694	0.004663717021823277
93000	-2687.6261848816457	-2671.684463845125	-15.941721036521063	0.06966299366865004	25.007065857575515	0.005161693791820225
93500	-2688.403728985394	-2670.8345238323163	-17.569205153077633	0.09858273829280031	31.933909377937162	0.004005079174475645
94000	-2687.1021163688847	-2670.687936339654	-16.41418002923083	0.05551625797177487	30.992298118166147	0.004443912761641266
94500	-2690.105422390846	-2671.192786946168	-18.912635444677992	0.02261396735409518	37.16630517678878	0.003746274197137744
95000	-2689.164042859727	-2672.4535862609678	-16.71045659875918	0.14407349342390952	22.331118329408074	0.006662364226431108
95500	-2691.7368078771865	-2674.746927502146	-16.989880375040617	0.11297241744818483	30.826946344319218	0.005546276386879797
96000	-2688.9546879127415	-2672.3660234596146	-16.58866445312676	0.11732822599404935	26.068403214866038	0.00657642087588366
96500	-2689.4543756823964	-2673.481936194985	-15.97243948741137	0.08000929526396658	28.44113719601789	0.006451274874107599
97000	-2688.372657555659	-2670.319899538035	-18.05275801762395	0.16806555890825992	17.127164561742518	0.009097790421939578
97500	-2691.0088719494174	-2673.77073620386	-17.23813574555734	0.13415857274173193	18.03211182346855	0.00931780033809033
98000	-2686.796444438086	-2670.211219292579	-16.58522514550724	0.10866104335376653	23.275224330471506	0.005965325946319521
98500	-2688.5791457540454	-2670.910246613132	-17.66889914091322	0.10734922588472022	30.316916374763302	0.0055676549957564166
99000	-2687.670738163456	-2671.9520715935905	-15.718666569865718	0.05105554893642052	22.51172178108965	0.006600714992815151
99500	-2687.6208375572924	-2671.7374332022764	-15.88340435501597	0.05049583302484982	33.235088106903426	0.004694215087999345
100000	-2687.5870903190066	-2672.199126646118	-15.387963672888523	0.051529425078855245	30.78141439624874	0.005231799630495199
100500	-2687.15031460524	-2671.3271347427217	-15.823179862518334	0.07106364719923668	31.617412372552565	0.004917277501654777
101000	-2687.1043688617547	-2670.9436531733663	-16.16071568838829	0.08764451052433371	23.737833676719134	0.005574887757175361
101500	-2686.417574403383	-2670.1154504262586	-16.302123977124378	0.04035621403077042	30.74746274946344	0.0052203049263286755
102000	-2688.741877791136	-2671.7640085214134	-16.977869269722895	0.12711217653885631	24.2141846460104	0.007315966266833557
102500	-2691.3081673129195	-2675.5851916750553	-15.722975637864174	0.10337841101655429	24.934288523896434	0.006787154956975289
103000	-2687.002529262234	-2670.9212260281806	-16.081303234053582	0.07011969172218112	20.680067252657064	0.00816121996090139
103500	-2685.422928464108	-2669.8010475697033	-15.621880894404576	0.061316663829776415	25.546075108901128	0.0058913145279379485
104000	-2689.356879212626	-2673.594137304202	-15.762741908424081	0.0384610733770243	29.230751921038028	0.0037859322950270237
104500	-2692.0177256020565	-2674.9491797009823	-17.068545901074174	0.02985733809566547	32.64108056581102	0.0055693026715858416
105000	-2692.3262386708634	-2676.033687676075	-16.292550994788442	0.03640915977998397	29.008400058336143	0.007527779105912922
105500	-2687.2522574252193	-2670.6552713781607	-16.59698604705856	0.10638609176274727	19.705824599490622	0.008330955803860335
106000	-2694.963022452997	-2674.5328486610324	-20.43017379196431	0.039045441611065296	43.30394282284476	0.004724094687173494
106500	-2691.392227089164	-2675.119647169542	-16.272579919621872	0.11327060437180123	19.819747457387344	0.007381590863941975
107000	-2689.841076848502	-2672.962051002838	-16.879025845663886	0.042030369849205725	22.480313786211756	0.006235995377742164
107500	-2687.235241101292	-2671.572188328427	-15.663052772865411	0.06595323464352797	26.302684580761966	0.005058329262922008
108000	-2689.86973662549	-2674.499542141145	-15.370194484345145	0.08522700882495053	24.226957192576304	0.005681743609868034
108500	-2688.590881280069	-2673.2365565950968	-15.354324684972047	0.04815989679110678	27.23287286579596	0.0058111023121224055
109000	-2692.710824055166	-2676.4416783402567	-16.269145714909396	0.04949071653447966	31.05933709809238	0.005139866833525499
109500	-2688.0837795436273	-2670.723673069467	-17.360106474160023	0.08404738610749757	34.8779469803083	0.004370438220057611
110000	-2687.737018044132	-2671.177261013312	-16.559757030819938	0.032460967767860595	26.61744721863996	0.005845841509472225
110500	-2687.148447147079	-2671.634822115462	-15.513625031616586	0.07596151395119917	27.775368166327258	0.005762934072879302
111000	-2687.201744928366	-2671.2755871356067	-15.926157792759376	0.07832124856656679	25.38701798641651	0.007311493082831953
111500	-2688.6297267418486	-2672.3607867480405	-16.26893999380821	0.044493455042925685	31.09128941695078	0.00394898146603574
112000	-2686.7781337319416	-2671.137703403694	-15.640430328247572	0.07727984364971868	26.026760133257856	0.005063476687845089
112500	-2686.65916897072	-2670.4863323478157	-16.172836622904363	0.08345830720429852	20.647677438888802	0.007723425404235214
113000	-2692.1662075703157	-2675.043696829466	-17.12251074084951	0.13220390739336108	25.89795215616885	0.004458929255231429
113500	-2688.9782188963477	-2670.6149717780713	-18.363247118276206	0.04155775643547785	38.0829291454455	0.00380399491691511
114000	-2688.066434313301	-2671.4870663923966	-16.579367920904577	0.07939096495388365	23.651881026671074	0.00656968070740849
114500	-2687.327006076255	-2671.242466675074	-16.084539401181136	0.04371437808759913	28.433329463063963	0.005542833757935565
115000	-2688.6075046372903	-2672.432488452642	-16.175016184648463	0.039119167766286086	28.646568416811725	0.005441354607039532
115500	-2687.533926733021	-2670.8386399117967	-16.695286821224116	0.0380930080603156	22.04485030011638	0.008043598785597204
116000	-2686.901896669786	-2670.8981482439035	-16.00374842588223	0.04795018666107527	24.977898385805712	0.006380902604229257
116500	-2688.706279701341	-2671.8619900451467	-16.8442896561941	0.1101422436624871	27.790505140788955	0.004808708606014369
117000	-2690.6496580720086	-2673.8535718964763	-16.79608617553243	0.10199453631674289	27.11409251584058	0.007839708963657661
117500	-2687.337258591573	-2671.845094015151	-15.492164576421882	0.0645755104375801	24.793414060975657	0.007900890905821002
118000	-2689.134617466087	-2671.2507969956237	-17.883820470463373	0.05256454366805282	35.64365164905511	0.0046463520420683925
118500	-2691.568218579459	-2675.720289865416	-15.847928714042954	0.0903132696043821	29.246803440482076	0.005580361252378867
119000	-2686.615979572684	-2670.9708025435275	-15.645177029156523	0.049942892274567524	27.217214091870126	0.0056541229157157265
119500	-2686.7112254940694	-2670.419078433556	-16.292147060513187	0.08874860022072371	20.269255669585142	0.007682745366409987
120000	-2686.4248635087165	-2670.0270212432542	-16.397842265462117	0.0852399656823973	20.059406096764256	0.007758273049689588
120500	-2687.2137710640545	-2670.895782952263	-16.31798811179153	0.11399979634052676	25.563701934636757	0.00709108232268696
121000	-2685.950255016178	-2670.16201609757	-15.788238918607814	0.05306618908849378	27.89259440104778	0.005580035206417135
