Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
31000	-2513.512835364837	-2497.885567637941	-15.627267726895525	0.06740547545425324	21.748616262068822	0.006813578966201352
31500	-2511.7193330454284	-2496.5886343825596	-15.130698662868728	0.08287592455130037	27.95206930420544	0.006102161125387147
32000	-2514.3748093095155	-2497.8948479237615	-16.479961385753903	0.03774787907080501	21.978004355186513	0.007797246703073388
32500	-2513.827411465424	-2496.6382257080295	-17.189185757394398	0.04671168877049068	39.22230132502947	0.003490985225371316
33000	-2511.467790113771	-2496.618439073415	-14.849351040355808	0.04241077283261832	29.245576779901544	0.0048760262913219755
33500	-2516.4851573361843	-2498.1278861060227	-18.35727123016148	0.010442363226733862	28.382734777345945	0.005476579029046193
34000	-2518.360779957388	-2500.327988181525	-18.032791775862773	0.1353339021601602	34.32997427114486	0.0037868625772265042
34500	-2514.1217423442745	-2498.2045505864294	-15.917191757845126	0.11368044235836126	25.801663571846607	0.005823068695509339
35000	-2515.3131550803605	-2498.2746419178648	-17.03851316249571	0.017918924696158713	33.62240175508504	0.0036546002344965
35500	-2516.8126346098097	-2497.6812742928078	-19.131360317001988	0.17636918569187013	29.95982972811578	0.004994383800660023
36000	-2514.932219195991	-2498.7036154659845	-16.22860373000662	0.05858348916955605	19.862096367590894	0.006156567280137131
36500	-2513.3001447205897	-2496.8833929000293	-16.416751820560368	0.13223218060302291	23.236346005981368	0.006877581243753631
37000	-2515.268237768472	-2497.747843280232	-17.52039448824003	0.050789082055926756	39.31867884726206	0.0035974730470293634
37500	-2513.7014094789697	-2498.401975382012	-15.299434096957633	0.04313178297187144	32.35062844013401	0.00399704710466357
38000	-2514.365721702248	-2498.725345063463	-15.640376638784808	0.09782821588646747	25.522062631839717	0.006686541598275797
38500	-2515.0157751504235	-2497.5092857582636	-17.50648939215984	0.11506565181552235	33.00924630058399	0.0043765407326886085
39000	-2514.255163955218	-2498.907985394036	-15.34717856118182	0.06804825483348624	27.357622446704454	0.005415706270803928
39500	-2514.035962258447	-2498.287342164598	-15.748620093848917	0.08696185464578217	32.66117895734742	0.005299417243581501
40000	-2519.6058410607957	-2500.491224494438	-19.114616566357785	0.015683536909688232	39.449245882254814	0.003451463839027497
40500	-2512.1117034536787	-2496.8759903563364	-15.235713097342424	0.06355503679774707	32.56235631439984	0.004197450882518229
41000	-2513.991205391017	-2498.913610795271	-15.07759459574608	0.06941059438174768	27.30828942541299	0.0050906949040035124
41500	-2514.151674871094	-2498.33247042743	-15.819204443663992	0.11754211563880917	24.00177658001232	0.005714343966690083
42000	-2514.46253312693	-2499.0629720484	-15.399561078529942	0.03911731190273143	27.7337886267128	0.004933434662390661
42500	-2513.6984799060924	-2498.6703959610277	-15.028083945064846	0.04835683480409043	30.759541748955616	0.0047000611369058445
43000	-2516.1046007342825	-2499.4779914721084	-16.62660926217383	0.12894319402068322	29.353467141127968	0.00412016736371327
43500	-2512.6732284784634	-2496.2537838497456	-16.41944462871791	0.09637083664955025	31.746613051497103	0.005112236811541297
44000	-2516.550337154656	-2500.583461763406	-15.966875391250053	0.05879875111207434	21.54587085893441	0.008020071732859037
44500	-2516.032170931538	-2497.785043154001	-18.247127777537006	0.048455701001621984	40.745919682571135	0.004082397069966802
45000	-2512.8568992686673	-2497.468509575958	-15.388389692709502	0.04527706139459249	26.45019048952079	0.005515277977017375
45500	-2512.5256638337237	-2497.3767359505555	-15.148927883167973	0.07531598530684712	28.21726793715693	0.0059393275999539705
